,DATANO,DATACD,DATANM,AREACD,AREANM,time1,time2,time3,time4,time5,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,RGN21CD,RGN21NM,change4,change1
544,12.0,data12,Economic and working conditions,E06000041,Wokingham,112.1097,110.1793,111.3671,111.6067,116.1716,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,4.061899999999994,4.564899999999994
558,12.0,data12,Economic and working conditions,E06000042,Milton Keynes,98.96062,99.28688,98.23817,98.0624,100.5731,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,1.6124799999999908,2.5107
572,12.0,data12,Economic and working conditions,E06000043,Brighton and Hove,98.89887,99.87054,99.62133,97.97486,102.3881,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,3.489229999999992,4.413239999999988
586,12.0,data12,Economic and working conditions,E06000044,Portsmouth,98.43307,97.8718,98.96362,98.36666,100.4771,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,2.0440299999999922,2.110439999999997
600,12.0,data12,Economic and working conditions,E06000045,Southampton,98.09789,97.3111,98.73859,96.32904,98.44212,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.34422999999999604,2.1130799999999965
614,12.0,data12,Economic and working conditions,E06000046,Isle of Wight,99.09193,97.97929,99.17342,99.4862,102.2804,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,3.1884699999999953,2.7942000000000036
628,12.0,data12,Economic and working conditions,E06000047,County Durham,100.4982,100.1965,101.1068,102.411,97.94247,,,,,,,,,,,,,,,,,,,,,,E12000001,North East,-2.555729999999997,-4.468530000000001
642,12.0,data12,Economic and working conditions,E06000049,Cheshire East,106.9139,105.8962,107.1487,106.7968,108.0225,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,1.1085999999999956,1.2256999999999891
656,12.0,data12,Economic and working conditions,E06000050,Cheshire West and Chester,104.179,104.7494,103.8507,104.3163,105.589,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,1.4099999999999966,1.2727000000000004
670,12.0,data12,Economic and working conditions,E06000051,Shropshire,103.8233,103.8162,103.6057,105.0872,104.6959,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,0.8725999999999914,-0.3913000000000011
684,12.0,data12,Economic and working conditions,E06000052,Cornwall,94.88777,97.04629,100.0338,101.2864,99.98581,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,5.0980399999999975,-1.3005899999999997
698,12.0,data12,Economic and working conditions,E06000054,Wiltshire,106.3518,107.9019,110.1569,109.0186,109.3661,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,3.0143000000000058,0.3474999999999966
712,12.0,data12,Economic and working conditions,E06000055,Bedford,97.92547,99.44877,99.17214,99.15212,101.0888,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,3.163330000000002,1.9366800000000097
726,12.0,data12,Economic and working conditions,E06000056,Central Bedfordshire,106.751,106.0604,107.4946,106.7077,111.3689,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,4.617899999999992,4.661199999999994
740,12.0,data12,Economic and working conditions,E06000057,Northumberland,99.51529,99.59437,100.3047,100.5405,97.52822,,,,,,,,,,,,,,,,,,,,,,E12000001,North East,-1.9870699999999886,-3.01227999999999
754,12.0,data12,Economic and working conditions,E06000058,"Bournemouth, Christchurch and Poole",101.6628,103.4675,105.3955,105.8586,106.7444,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,5.081599999999995,0.8858000000000033
768,12.0,data12,Economic and working conditions,E06000059,Dorset,104.2312,103.5192,107.4655,107.1804,106.7543,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,2.5230999999999995,-0.42610000000000525
782,12.0,data12,Economic and working conditions,E06000060,Buckinghamshire,104.5022,104.5097,106.6189,105.1944,106.4594,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,1.9572000000000003,1.2650000000000006
796,12.0,data12,Economic and working conditions,E06000061,North Northamptonshire,99.65901,100.1789,101.025,102.2129,103.53,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,3.870990000000006,1.3170999999999964
810,12.0,data12,Economic and working conditions,E06000062,West Northamptonshire,101.0505,100.6426,99.55676,101.7739,103.6291,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,2.5785999999999945,1.8551999999999964
824,12.0,data12,Economic and working conditions,E07000008,Cambridge,103.1361,104.1603,103.2666,102.4015,108.9932,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,5.857100000000003,6.591700000000003
838,12.0,data12,Economic and working conditions,E07000009,East Cambridgeshire,107.6929,106.4062,110.1805,110.3361,112.9695,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,5.276600000000002,2.6333999999999946
852,12.0,data12,Economic and working conditions,E07000010,Fenland,100.0608,99.72446,101.2573,101.0243,101.7774,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,1.7165999999999997,0.7531000000000034
866,12.0,data12,Economic and working conditions,E07000011,Huntingdonshire,108.3095,108.9312,109.0023,108.592,107.9106,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-0.3988999999999976,-0.6813999999999965
880,12.0,data12,Economic and working conditions,E07000012,South Cambridgeshire,110.8284,112.756,112.6467,112.4933,115.6959,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,4.867499999999993,3.2025999999999897
894,12.0,data12,Economic and working conditions,E07000026,Allerdale,104.3925,104.7878,103.2354,105.3804,104.5514,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,0.1589000000000027,-0.8289999999999935
908,12.0,data12,Economic and working conditions,E07000027,Barrow-in-Furness,100.4928,100.5498,102.7989,103.0328,102.078,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,1.5852000000000004,-0.9547999999999917
922,12.0,data12,Economic and working conditions,E07000028,Carlisle,107.4424,102.3869,104.1947,106.4769,105.6016,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-1.8408000000000015,-0.8752999999999957
936,12.0,data12,Economic and working conditions,E07000029,Copeland,106.9273,104.9727,106.705,108.3343,108.4188,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,1.491500000000002,0.08450000000000557
950,12.0,data12,Economic and working conditions,E07000030,Eden,109.4066,106.2079,111.6874,108.7229,113.7706,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,4.364000000000004,5.047700000000006
964,12.0,data12,Economic and working conditions,E07000031,South Lakeland,111.0736,108.8328,112.8518,112.1156,115.3316,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,4.257999999999996,3.215999999999994
978,12.0,data12,Economic and working conditions,E07000032,Amber Valley,103.3894,104.023,106.2436,106.7509,109.9882,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,6.598800000000011,3.2373000000000047
992,12.0,data12,Economic and working conditions,E07000033,Bolsover,98.23091,100.9079,100.9881,102.2188,103.9141,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,5.68319000000001,1.6953000000000031
1006,12.0,data12,Economic and working conditions,E07000034,Chesterfield,99.31497,100.2949,99.54216,101.7795,101.1592,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,1.844229999999996,-0.6203000000000003
1020,12.0,data12,Economic and working conditions,E07000035,the Derbyshire Dales,112.2669,107.9767,109.7464,108.0708,112.3331,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,0.06619999999999493,4.262299999999996
1034,12.0,data12,Economic and working conditions,E07000036,Erewash,102.4142,104.3035,103.0985,104.2096,108.9121,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,6.497900000000001,4.702500000000001
1048,12.0,data12,Economic and working conditions,E07000037,High Peak,104.1423,104.4238,105.0124,106.0483,107.4449,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,3.302599999999998,1.3966000000000065
1062,12.0,data12,Economic and working conditions,E07000038,North East Derbyshire,99.74851,102.2106,102.6344,104.6072,107.1477,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,7.399190000000004,2.5404999999999944
1076,12.0,data12,Economic and working conditions,E07000039,South Derbyshire,106.176,108.0431,107.9317,106.8334,110.601,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,4.424999999999997,3.7676000000000016
1090,12.0,data12,Economic and working conditions,E07000040,East Devon,106.1711,103.3832,107.9573,111.6822,110.1968,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,4.0257000000000005,-1.4853999999999985
1104,12.0,data12,Economic and working conditions,E07000041,Exeter,101.2895,102.0624,107.321,105.8737,109.071,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,7.781499999999994,3.1972999999999985
1118,12.0,data12,Economic and working conditions,E07000042,Mid Devon,102.2559,103.1426,107.7959,107.083,106.5286,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,4.2727,-0.5544000000000011
1132,12.0,data12,Economic and working conditions,E07000043,North Devon,102.5295,100.6612,106.4152,108.0462,104.6025,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,2.0730000000000075,-3.4436999999999927
1146,12.0,data12,Economic and working conditions,E07000044,South Hams,103.1373,103.4292,110.5081,108.8096,109.4818,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,6.344500000000011,0.6722000000000037
1160,12.0,data12,Economic and working conditions,E07000045,Teignbridge,104.6927,102.3155,107.7688,108.2265,107.9591,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,3.2664000000000044,-0.267399999999995
1174,12.0,data12,Economic and working conditions,E07000046,Torridge,94.38574,98.2914,104.0081,104.1688,105.0713,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,10.685559999999995,0.9024999999999892
1188,12.0,data12,Economic and working conditions,E07000047,West Devon,105.6953,102.9255,109.2034,106.3547,107.1557,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,1.4603999999999928,0.8010000000000019
1202,12.0,data12,Economic and working conditions,E07000061,Eastbourne,97.97342,97.23967,97.03273,97.38407,99.04725,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,1.073830000000001,1.6631800000000112
1216,12.0,data12,Economic and working conditions,E07000062,Hastings,94.73479,94.86487,94.3171,94.59675,97.37812,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,2.6433299999999917,2.7813699999999955
1230,12.0,data12,Economic and working conditions,E07000063,Lewes,101.0222,101.9819,104.8889,102.074,103.2447,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,2.2224999999999966,1.1706999999999965
1244,12.0,data12,Economic and working conditions,E07000064,Rother,100.9104,99.05041,100.5835,97.34143,100.4724,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.4380000000000024,3.1309699999999907
1258,12.0,data12,Economic and working conditions,E07000065,Wealden,104.1828,103.551,104.8997,101.7441,107.5047,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,3.3218999999999994,5.760599999999997
1272,12.0,data12,Economic and working conditions,E07000066,Basildon,98.14924,98.23492,98.712,98.59883,100.8984,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,2.749159999999989,2.2995699999999886
1286,12.0,data12,Economic and working conditions,E07000067,Braintree,102.2479,104.8772,105.9743,104.1125,105.9286,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,3.6807000000000016,1.8161000000000058
1300,12.0,data12,Economic and working conditions,E07000068,Brentwood,110.3088,107.4172,107.8251,104.7979,108.393,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-1.9158000000000044,3.595100000000002
1314,12.0,data12,Economic and working conditions,E07000069,Castle Point,100.0467,101.7082,101.341,102.1146,104.9393,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,4.892600000000002,2.824700000000007
1328,12.0,data12,Economic and working conditions,E07000070,Chelmsford,104.0418,106.6923,106.2954,105.182,110.2307,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,6.188900000000004,5.048699999999997
1342,12.0,data12,Economic and working conditions,E07000071,Colchester,103.3456,103.3281,104.1813,105.5631,104.344,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,0.9983999999999895,-1.2191000000000116
