,DATANO,DATACD,DATANM,AREACD,AREANM,time1,time2,time3,time4,time5,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,RGN21CD,RGN21NM,change4,change1
2085,13.0,data13,Living conditions,E07000128,Wyre,112.9103,114.9333,116.0001,115.3069,114.5987,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,1.6883999999999872,-0.708200000000005
2099,13.0,data13,Living conditions,E07000129,Blaby,106.4117,106.0073,107.8667,107.932,110.538,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,4.1263000000000005,2.6059999999999945
2113,13.0,data13,Living conditions,E07000130,Charnwood,103.1755,103.678,105.2026,104.9511,104.7821,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,1.6066000000000003,-0.16899999999999693
2127,13.0,data13,Living conditions,E07000131,Harborough,110.5135,111.1304,113.1688,114.3363,112.1741,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,1.6606000000000023,-2.1621999999999986
2141,13.0,data13,Living conditions,E07000132,Hinckley and Bosworth,106.6098,106.4257,108.0241,108.4554,106.7852,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,0.17539999999999623,-1.6701999999999941
2155,13.0,data13,Living conditions,E07000133,Melton,108.9311,108.8761,110.9422,111.6352,114.3003,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,5.369199999999992,2.6650999999999954
2169,13.0,data13,Living conditions,E07000134,North West Leicestershire,107.6148,108.826,110.4976,111.8675,110.7279,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,3.113100000000003,-1.1396000000000015
2183,13.0,data13,Living conditions,E07000135,Oadby and Wigston,104.3755,104.0295,103.9153,104.5534,106.0578,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,1.682299999999998,1.504400000000004
2197,13.0,data13,Living conditions,E07000136,Boston,99.53711,101.7649,100.7178,98.89163,99.44582,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-0.09129000000000076,0.5541899999999913
2211,13.0,data13,Living conditions,E07000137,East Lindsey,106.5632,108.0094,108.34,106.8022,107.231,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,0.6677999999999997,0.4287999999999954
2225,13.0,data13,Living conditions,E07000138,Lincoln,95.18041,96.39648,95.03834,94.36447,92.47872,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-2.7016899999999993,-1.8857500000000016
2239,13.0,data13,Living conditions,E07000139,North Kesteven,112.6888,113.5664,114.9435,113.8904,115.1962,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,2.507400000000004,1.305800000000005
2253,13.0,data13,Living conditions,E07000140,South Holland,106.4748,107.1383,108.4533,108.2694,106.9701,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,0.4953000000000003,-1.2993000000000023
2267,13.0,data13,Living conditions,E07000141,South Kesteven,109.0807,110.0291,109.7403,110.011,108.5896,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-0.49109999999998877,-1.4213999999999913
2281,13.0,data13,Living conditions,E07000142,West Lindsey,114.9035,117.0059,117.8577,116.7034,117.2291,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,2.3256000000000085,0.5257000000000005
2295,13.0,data13,Living conditions,E07000143,Breckland,107.722,108.4619,111.0459,110.8526,109.5902,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,1.8682000000000016,-1.2623999999999995
2309,13.0,data13,Living conditions,E07000144,Broadland,115.0486,114.5284,115.0449,114.577,115.0371,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-0.011499999999998067,0.46009999999999707
2323,13.0,data13,Living conditions,E07000145,Great Yarmouth,96.15963,98.22226,100.7734,99.64943,98.95117,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,2.7915399999999977,-0.6982599999999906
2337,13.0,data13,Living conditions,E07000146,King's Lynn and West Norfolk,106.9822,102.2559,106.7012,106.5835,107.5821,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,0.599899999999991,0.9985999999999962
2351,13.0,data13,Living conditions,E07000147,North Norfolk,110.4875,110.2674,110.3982,108.933,108.5919,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-1.8956000000000017,-0.3411000000000115
2365,13.0,data13,Living conditions,E07000148,Norwich,90.16217,89.61815,91.26764,91.18572,91.89059,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,1.7284199999999998,0.7048699999999997
2379,13.0,data13,Living conditions,E07000149,South Norfolk,114.3584,113.6379,114.8823,113.3451,115.6355,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,1.2770999999999901,2.290399999999991
2393,13.0,data13,Living conditions,E07000163,Craven,113.0958,113.5658,114.7482,113.8347,114.4735,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,1.3777000000000044,0.6388000000000034
2407,13.0,data13,Living conditions,E07000164,Hambleton,117.1855,117.4501,117.1346,116.6614,119.5922,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,2.4067000000000007,2.930800000000005
2421,13.0,data13,Living conditions,E07000165,Harrogate,109.0918,107.639,107.714,106.9169,110.6691,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,1.577299999999994,3.752200000000002
2435,13.0,data13,Living conditions,E07000166,Richmondshire,113.365,114.1088,114.4943,114.9746,118.7149,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,5.349900000000005,3.740300000000005
2449,13.0,data13,Living conditions,E07000167,Ryedale,114.6875,116.2356,115.3393,115.5658,116.0929,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,1.4054000000000002,0.5271000000000043
2463,13.0,data13,Living conditions,E07000168,Scarborough,103.7512,105.6235,107.5546,105.448,105.7515,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,2.0002999999999957,0.30349999999999966
2477,13.0,data13,Living conditions,E07000169,Selby,109.5204,110.5785,111.7317,110.5417,109.467,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,-0.05339999999999634,-1.074700000000007
2491,13.0,data13,Living conditions,E07000170,Ashfield,102.1199,101.2051,103.2704,103.9999,102.1048,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-0.015100000000003888,-1.8950999999999993
2505,13.0,data13,Living conditions,E07000171,Bassetlaw,103.0061,105.9467,106.5811,105.536,105.1474,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,2.141300000000001,-0.3885999999999967
2519,13.0,data13,Living conditions,E07000172,Broxtowe,105.2134,103.4799,104.7841,105.1,105.6206,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,0.4072000000000031,0.5206000000000017
2533,13.0,data13,Living conditions,E07000173,Gedling,107.3559,105.7448,107.142,108.3704,109.4272,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,2.0712999999999937,1.0567999999999955
2547,13.0,data13,Living conditions,E07000174,Mansfield,101.4596,98.84594,101.5565,102.0615,102.5735,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,1.113900000000001,0.5120000000000005
2561,13.0,data13,Living conditions,E07000175,Newark and Sherwood,105.5834,107.499,108.7162,108.8475,108.858,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,3.2746000000000066,0.010500000000007503
2575,13.0,data13,Living conditions,E07000176,Rushcliffe,108.1827,108.3482,106.9922,110.0912,108.6498,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,0.46710000000000207,-1.4414000000000016
2589,13.0,data13,Living conditions,E07000177,Cherwell,100.0141,98.78471,100.5684,100.0751,100.7787,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.7646000000000015,0.7035999999999945
2603,13.0,data13,Living conditions,E07000178,Oxford,90.32993,88.72672,88.12023,88.99195,89.72009,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.6098400000000055,0.7281399999999962
2617,13.0,data13,Living conditions,E07000179,South Oxfordshire,107.1375,105.184,107.4382,107.212,107.8381,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.7005999999999943,0.6260999999999939
2631,13.0,data13,Living conditions,E07000180,Vale of White Horse,105.8607,103.7512,104.0846,104.3586,107.3635,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,1.5028000000000077,3.0049000000000063
2645,13.0,data13,Living conditions,E07000181,West Oxfordshire,108.4493,107.5845,106.7824,107.9312,109.1954,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.7461000000000126,1.2642000000000024
2659,13.0,data13,Living conditions,E07000187,Mendip,104.7363,103.9549,105.0599,105.5204,106.4247,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,1.6884000000000015,0.9043000000000063
2673,13.0,data13,Living conditions,E07000188,Sedgemoor,107.2424,107.6836,107.216,108.2181,104.9727,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,-2.2697000000000003,-3.2454000000000036
2687,13.0,data13,Living conditions,E07000189,South Somerset,108.4747,107.6432,110.1189,111.2128,110.7851,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,2.3104000000000013,-0.4277000000000015
2701,13.0,data13,Living conditions,E07000192,Cannock Chase,102.2274,101.535,103.3286,105.3145,104.8107,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,2.583299999999994,-0.5037999999999982
2715,13.0,data13,Living conditions,E07000193,East Staffordshire,103.0287,102.4159,103.0313,105.1777,104.846,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,1.817300000000003,-0.3316999999999979
