,DATANO,DATACD,DATANM,AREACD,AREANM,time1,time2,time3,time4,time5,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,RGN21CD,RGN21NM,change4,change1
1113,7.0,data7,Children and young people,E07000042,Mid Devon,106.5951,110.8075,109.6422,109.9754,111.1403,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,4.545199999999994,1.164900000000003
1127,7.0,data7,Children and young people,E07000043,North Devon,103.358,106.7539,111.9608,103.7091,105.032,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,1.6739999999999924,1.32289999999999
1141,7.0,data7,Children and young people,E07000044,South Hams,111.2037,114.1795,120.9291,114.5775,120.4298,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,9.226100000000002,5.8523
1155,7.0,data7,Children and young people,E07000045,Teignbridge,103.665,109.3845,108.462,107.383,107.5121,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,3.8470999999999975,0.1291000000000082
1169,7.0,data7,Children and young people,E07000046,Torridge,98.09266,99.48447,102.9013,97.85795,100.0973,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,2.004640000000009,2.2393500000000017
1183,7.0,data7,Children and young people,E07000047,West Devon,110.3284,117.4689,116.2632,109.2285,108.1356,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,-2.1928000000000054,-1.0929000000000002
1197,7.0,data7,Children and young people,E07000061,Eastbourne,95.13739,103.0901,99.82818,95.08711,100.0695,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,4.932110000000009,4.982390000000009
1211,7.0,data7,Children and young people,E07000062,Hastings,88.96115,92.53342,88.72208,91.05371,97.2775,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,8.31635,6.223790000000008
1225,7.0,data7,Children and young people,E07000063,Lewes,100.7792,104.1928,102.8183,105.4259,107.1324,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,6.353200000000001,1.7065000000000055
1239,7.0,data7,Children and young people,E07000064,Rother,100.5391,104.6573,103.8252,107.4683,106.6696,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,6.130499999999998,-0.7986999999999966
1253,7.0,data7,Children and young people,E07000065,Wealden,111.4622,112.3799,115.6739,115.8277,113.1621,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,1.6998999999999995,-2.6655999999999977
1267,7.0,data7,Children and young people,E07000066,Basildon,96.56704,101.2413,100.3734,102.9607,101.3561,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,4.789059999999992,-1.604600000000005
1281,7.0,data7,Children and young people,E07000067,Braintree,101.4213,107.1696,107.6571,107.3874,108.2039,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,6.782600000000002,0.8165000000000049
1295,7.0,data7,Children and young people,E07000068,Brentwood,112.6826,117.9843,123.6679,118.3824,117.3704,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,4.68780000000001,-1.0120000000000005
1309,7.0,data7,Children and young people,E07000069,Castle Point,101.9583,103.6568,105.703,106.3111,106.1133,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,4.155000000000001,-0.19780000000000086
1323,7.0,data7,Children and young people,E07000070,Chelmsford,110.448,113.6117,115.3703,114.0381,115.4883,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,5.040300000000002,1.4501999999999953
1337,7.0,data7,Children and young people,E07000071,Colchester,104.3215,109.6949,109.2105,108.4784,110.6806,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,6.359099999999998,2.202200000000005
1351,7.0,data7,Children and young people,E07000072,Epping Forest,100.6622,105.2704,105.7171,110.3564,110.9472,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,10.284999999999997,0.5908000000000015
1365,7.0,data7,Children and young people,E07000073,Harlow,101.7493,106.7836,104.6843,103.5759,98.94339,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-2.8059100000000115,-4.632510000000011
1379,7.0,data7,Children and young people,E07000074,Maldon,108.2473,112.5607,110.1615,106.9325,107.5301,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-0.7171999999999912,0.5975999999999999
1393,7.0,data7,Children and young people,E07000075,Rochford,110.9552,112.2063,114.9024,113.3573,113.1043,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,2.14909999999999,-0.2530000000000001
1407,7.0,data7,Children and young people,E07000076,Tendring,92.75063,95.69821,93.19981,93.16577,92.71129,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-0.03933999999999571,-0.45447999999998956
1421,7.0,data7,Children and young people,E07000077,Uttlesford,117.0702,122.7416,120.7166,119.7486,124.1753,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,7.105099999999993,4.426699999999997
1435,7.0,data7,Children and young people,E07000078,Cheltenham,105.8511,108.7877,110.5883,111.8271,112.4638,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,6.612700000000004,0.6367000000000047
1449,7.0,data7,Children and young people,E07000079,Cotswold,113.536,113.8644,114.0137,114.4672,119.3225,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,5.786500000000004,4.8553
1463,7.0,data7,Children and young people,E07000080,Forest of Dean,92.0059,96.65183,100.2347,106.0352,107.946,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,15.940100000000001,1.9107999999999947
1477,7.0,data7,Children and young people,E07000081,Gloucester,90.6781,94.35352,95.84331,100.3532,99.87658,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,9.198480000000004,-0.47661999999999694
1491,7.0,data7,Children and young people,E07000082,Stroud,108.9877,112.7066,117.1179,116.8637,116.4108,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,7.423099999999991,-0.45289999999999964
1505,7.0,data7,Children and young people,E07000083,Tewkesbury,104.0624,104.4238,103.9999,107.2827,115.3263,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,11.263900000000007,8.043599999999998
1519,7.0,data7,Children and young people,E07000084,Basingstoke and Deane,106.5191,111.6571,113.5375,109.4498,112.0744,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,5.555300000000003,2.624600000000001
1533,7.0,data7,Children and young people,E07000085,East Hampshire,109.9455,116.7012,117.0393,117.9888,117.345,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,7.399500000000003,-0.6437999999999988
1547,7.0,data7,Children and young people,E07000086,Eastleigh,108.7739,114.1984,119.3374,116.2365,114.481,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,5.707099999999997,-1.755500000000012
1561,7.0,data7,Children and young people,E07000087,Fareham,112.1796,114.8826,117.0441,114.8986,114.1601,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,1.9805000000000064,-0.7385000000000019
1575,7.0,data7,Children and young people,E07000088,Gosport,91.18092,97.57357,93.78287,97.37859,97.28458,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,6.103660000000005,-0.09400999999999726
1589,7.0,data7,Children and young people,E07000089,Hart,121.1855,126.1945,121.8468,127.6904,127.9715,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,6.786000000000001,0.28110000000000923
1603,7.0,data7,Children and young people,E07000090,Havant,93.0559,95.08249,95.02996,97.58974,97.6156,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,4.5597000000000065,0.025859999999994443
