,DATANO,DATACD,DATANM,AREACD,AREANM,time1,time2,time3,time4,time5,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,RGN21CD,RGN21NM,change4,change1
1606,10.0,data10,Access to services,E07000090,Havant,99.80258,99.47052,99.37354,98.84845,99.548,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.25458000000000425,0.6995500000000021
1620,10.0,data10,Access to services,E07000091,New Forest,90.41367,90.48854,90.48212,90.55915,91.41678,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,1.0031100000000066,0.8576300000000003
1634,10.0,data10,Access to services,E07000092,Rushmoor,100.1454,100.1454,100.1454,100.1454,99.93202,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.2133800000000008,-0.2133800000000008
1648,10.0,data10,Access to services,E07000093,Test Valley,84.31062,84.31062,84.14354,84.07998,84.63924,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.3286200000000008,0.5592599999999948
1662,10.0,data10,Access to services,E07000094,Winchester,87.47046,87.29978,87.08333,87.20588,89.03764,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,1.5671799999999934,1.8317600000000027
1676,10.0,data10,Access to services,E07000095,Broxbourne,103.5214,103.5214,103.5369,103.5369,103.5162,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-0.005200000000002092,-0.020700000000005048
1690,10.0,data10,Access to services,E07000096,Dacorum,100.5134,100.5134,100.5616,100.5543,100.7603,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,0.24689999999999657,0.20600000000000307
1704,10.0,data10,Access to services,E07000098,Hertsmere,100.6386,100.6668,100.7597,100.6847,101.1814,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,0.5427999999999997,0.4966999999999899
1718,10.0,data10,Access to services,E07000099,North Hertfordshire,95.35623,95.2355,95.38003,95.3895,96.04779,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,0.6915600000000097,0.658290000000008
1732,10.0,data10,Access to services,E07000102,Three Rivers,97.67723,97.67723,97.63141,97.6476,98.34949,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,0.6722600000000085,0.7018900000000059
1746,10.0,data10,Access to services,E07000103,Watford,102.9696,103.2069,103.0785,102.7664,104.1678,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,1.1982,1.4013999999999953
1760,10.0,data10,Access to services,E07000105,Ashford,86.26359,86.37192,86.34049,86.29604,87.00087,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.7372800000000126,0.7048300000000012
1774,10.0,data10,Access to services,E07000106,Canterbury,96.00236,95.98509,95.90506,95.945,95.17311,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.8292500000000018,-0.7718899999999991
1788,10.0,data10,Access to services,E07000107,Dartford,95.73467,95.73467,95.86227,95.99043,96.02055,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.2858800000000059,0.030119999999996594
1802,10.0,data10,Access to services,E07000108,Dover,92.86192,92.91046,92.91388,93.40959,93.7605,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.8985799999999955,0.35090999999999894
1816,10.0,data10,Access to services,E07000109,Gravesham,105.0589,105.1509,105.1509,105.1509,104.739,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.31989999999998986,-0.4118999999999886
1830,10.0,data10,Access to services,E07000110,Maidstone,93.74122,93.79199,93.67038,93.76577,94.71565,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.9744299999999981,0.9498799999999932
1844,10.0,data10,Access to services,E07000111,Sevenoaks,90.84383,90.84383,90.84138,91.07341,91.48091,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.6370799999999974,0.40749999999999886
1858,10.0,data10,Access to services,E07000112,Folkestone and Hythe,93.94048,93.94048,93.62905,93.42967,96.20822,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,2.2677400000000034,2.7785499999999956
1872,10.0,data10,Access to services,E07000113,Swale,93.13061,93.11281,93.18678,92.91571,92.58337,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.5472400000000022,-0.3323400000000021
1886,10.0,data10,Access to services,E07000114,Thanet,104.4686,104.6088,104.3578,104.1068,102.8465,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-1.622099999999989,-1.2603000000000009
1900,10.0,data10,Access to services,E07000115,Tonbridge and Malling,95.21626,95.24415,95.20831,95.38359,95.87377,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.6575099999999878,0.4901799999999952
1914,10.0,data10,Access to services,E07000116,Tunbridge Wells,94.99337,94.99337,94.97545,94.72808,95.36101,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.3676399999999944,0.6329299999999876
