,DATANO,DATACD,DATANM,AREACD,AREANM,time1,time2,time3,time4,time5,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,RGN21CD,RGN21NM,change4,change1
1643,5.0,data5,Behavioural risk factors,E07000093,Test Valley,100.3844,105.3809,112.4309,105.8686,111.9202,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,11.535799999999995,6.051599999999993
1657,5.0,data5,Behavioural risk factors,E07000094,Winchester,110.5144,113.9978,111.2845,115.0963,115.5997,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,5.085300000000004,0.5033999999999992
1671,5.0,data5,Behavioural risk factors,E07000095,Broxbourne,98.21341,96.00541,98.17017,95.56366,100.0483,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,1.8348900000000015,4.484639999999999
1685,5.0,data5,Behavioural risk factors,E07000096,Dacorum,99.6371,106.3933,110.1109,109.3596,109.3924,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,9.755299999999991,0.03279999999999461
1699,5.0,data5,Behavioural risk factors,E07000098,Hertsmere,99.19889,97.43813,98.73547,108.3153,102.5093,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,3.3104099999999903,-5.805999999999997
1713,5.0,data5,Behavioural risk factors,E07000099,North Hertfordshire,107.9453,108.6769,103.9081,109.816,107.6372,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-0.30809999999999604,-2.1787999999999954
1727,5.0,data5,Behavioural risk factors,E07000102,Three Rivers,110.1521,107.1122,109.1375,104.6204,105.4768,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-4.675300000000007,0.8563999999999936
1741,5.0,data5,Behavioural risk factors,E07000103,Watford,104.3202,105.4808,96.40531,96.86403,96.07611,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-8.24409,-0.7879199999999997
1755,5.0,data5,Behavioural risk factors,E07000105,Ashford,103.9085,104.573,102.3195,97.34167,101.6626,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-2.245900000000006,4.320930000000004
1769,5.0,data5,Behavioural risk factors,E07000106,Canterbury,100.4806,106.2189,108.943,111.5021,112.0358,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,11.5552,0.5336999999999961
