,DATANO,DATACD,DATANM,AREACD,AREANM,time1,time2,time3,time4,time5,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,RGN21CD,RGN21NM,change4,change1
3223,3.0,data3,Personal well-being,E07000238,Wychavon,121.9202,114.9846,112.3073,114.2704,107.6729,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-14.247299999999996,-6.597499999999997
3237,3.0,data3,Personal well-being,E07000239,Wyre Forest,93.07612,101.7661,105.8054,107.8961,113.8389,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,20.762779999999992,5.942799999999991
3251,3.0,data3,Personal well-being,E07000240,St Albans,109.1802,107.6393,109.6572,105.1281,118.9269,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,9.746700000000004,13.7988
3265,3.0,data3,Personal well-being,E07000241,Welwyn Hatfield,100.7861,111.3247,104.4649,102.4843,92.17662,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-8.609480000000005,-10.307680000000005
3279,3.0,data3,Personal well-being,E07000242,East Hertfordshire,100.6589,115.2932,100.6608,120.0654,114.2606,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,13.601699999999994,-5.8048
3293,3.0,data3,Personal well-being,E07000243,Stevenage,98.81007,101.1857,115.6577,101.5536,105.4082,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,6.598129999999998,3.8545999999999907
3307,3.0,data3,Personal well-being,E07000244,East Suffolk,102.9295,104.7591,104.7471,106.3377,102.6325,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-0.29700000000001125,-3.705200000000005
3321,3.0,data3,Personal well-being,E07000245,West Suffolk,102.9295,104.7591,104.7471,106.3377,102.6325,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-0.29700000000001125,-3.705200000000005
3335,3.0,data3,Personal well-being,E07000246,Somerset West and Taunton,105.1329,104.4804,105.5355,106.8858,103.6485,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,-1.484400000000008,-3.2373000000000047
3349,3.0,data3,Personal well-being,E08000001,Bolton,95.69711,95.04276,101.7469,102.2786,95.6458,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-0.051310000000000855,-6.632800000000003
3363,3.0,data3,Personal well-being,E08000002,Bury,94.48912,95.37073,100.8928,101.8858,97.77222,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,3.2831000000000046,-4.113579999999999
3377,3.0,data3,Personal well-being,E08000003,Manchester,84.16364,87.02471,93.3431,94.76642,95.68184,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,11.518199999999993,0.9154199999999975
3391,3.0,data3,Personal well-being,E08000004,Oldham,89.04658,96.39768,98.3829,99.65581,98.08726,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,9.040679999999995,-1.5685500000000019
3405,3.0,data3,Personal well-being,E08000005,Rochdale,94.23319,97.56908,98.6698,95.00536,97.18737,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,2.954180000000008,2.1820100000000053
3419,3.0,data3,Personal well-being,E08000006,Salford,91.8213,92.22627,96.91531,95.20317,93.35306,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,1.5317600000000056,-1.8501100000000008
3433,3.0,data3,Personal well-being,E08000007,Stockport,97.11809,100.3327,105.0332,107.0027,96.84763,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-0.2704599999999999,-10.15507000000001
3447,3.0,data3,Personal well-being,E08000008,Tameside,94.86627,94.96775,99.24902,106.9754,101.0671,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,6.200829999999996,-5.908299999999997
3461,3.0,data3,Personal well-being,E08000009,Trafford,106.9285,103.982,104.1472,104.4295,102.3746,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-4.553899999999999,-2.0549000000000035
3475,3.0,data3,Personal well-being,E08000010,Wigan,106.7975,106.7117,109.0946,109.9723,103.2924,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-3.5050999999999988,-6.6799000000000035
3489,3.0,data3,Personal well-being,E08000011,Knowsley,91.50615,90.33785,85.69234,99.90901,99.40764,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,7.9014899999999955,-0.5013699999999943
3503,3.0,data3,Personal well-being,E08000012,Liverpool,86.22391,89.70188,93.71751,95.60611,92.3852,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,6.161289999999994,-3.2209100000000035
3517,3.0,data3,Personal well-being,E08000013,St. Helens,93.52532,92.87852,99.16533,99.52398,100.0185,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,6.4931800000000095,0.4945200000000085
3531,3.0,data3,Personal well-being,E08000014,Sefton,95.25054,89.76353,99.35875,99.30363,107.3706,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,12.120059999999995,8.066969999999998
3545,3.0,data3,Personal well-being,E08000015,Wirral,97.26319,97.34593,104.45,102.8027,96.9999,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-0.2632899999999978,-5.802800000000005
3559,3.0,data3,Personal well-being,E08000016,Barnsley,97.15324,99.7824,100.4294,104.6562,103.86,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,6.706760000000003,-0.7961999999999989
3573,3.0,data3,Personal well-being,E08000017,Doncaster,107.7318,100.8164,92.32483,95.1575,89.62367,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,-18.108130000000003,-5.533829999999995
3587,3.0,data3,Personal well-being,E08000018,Rotherham,93.42021,100.1576,93.94781,90.23354,101.9898,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,8.569590000000005,11.756259999999997
3601,3.0,data3,Personal well-being,E08000019,Sheffield,94.32164,92.25402,93.53734,100.9258,97.28865,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,2.967010000000002,-3.6371499999999912
3615,3.0,data3,Personal well-being,E08000021,Newcastle upon Tyne,87.51698,90.91162,91.60173,96.20312,82.66969,,,,,,,,,,,,,,,,,,,,,,E12000001,North East,-4.847290000000001,-13.533429999999996
3629,3.0,data3,Personal well-being,E08000022,North Tyneside,93.96267,90.95943,101.9456,105.9757,100.2244,,,,,,,,,,,,,,,,,,,,,,E12000001,North East,6.26173,-5.7513000000000005
3643,3.0,data3,Personal well-being,E08000023,South Tyneside,94.99896,99.94442,93.73571,97.63602,88.62849,,,,,,,,,,,,,,,,,,,,,,E12000001,North East,-6.370469999999997,-9.007530000000003
3657,3.0,data3,Personal well-being,E08000024,Sunderland,96.94201,97.72601,100.7524,98.54463,91.01703,,,,,,,,,,,,,,,,,,,,,,E12000001,North East,-5.924979999999991,-7.5275999999999925
3671,3.0,data3,Personal well-being,E08000025,Birmingham,93.74229,99.2476,98.26904,100.8537,94.80025,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,1.0579600000000084,-6.053449999999998
3685,3.0,data3,Personal well-being,E08000026,Coventry,98.0028,101.3452,93.96003,92.33861,95.90604,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-2.096759999999989,3.5674300000000017
3699,3.0,data3,Personal well-being,E08000027,Dudley,95.32653,90.8464,89.64286,93.21582,87.96237,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-7.364159999999998,-5.253449999999987
3713,3.0,data3,Personal well-being,E08000028,Sandwell,94.03318,92.94155,93.43338,96.80434,94.33554,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,0.3023599999999931,-2.4688000000000017
3727,3.0,data3,Personal well-being,E08000029,Solihull,104.4488,98.63503,109.8613,108.1378,105.3076,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,0.858799999999988,-2.830200000000005
3741,3.0,data3,Personal well-being,E08000030,Walsall,97.51655,101.4872,94.17941,93.2897,96.7631,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,-0.7534500000000008,3.473399999999998
3755,3.0,data3,Personal well-being,E08000031,Wolverhampton,81.96082,82.58702,89.67048,91.22071,91.43583,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands,9.475009999999997,0.21511999999999887
3769,3.0,data3,Personal well-being,E08000032,Bradford,96.42429,95.1864,97.16477,100.7,98.084,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,1.659710000000004,-2.6159999999999997
3783,3.0,data3,Personal well-being,E08000033,Calderdale,97.7554,101.8029,100.0538,99.38948,97.85067,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,0.0952699999999993,-1.5388100000000122
3797,3.0,data3,Personal well-being,E08000034,Kirklees,99.76679,99.29457,102.1703,99.7632,90.87048,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,-8.89631,-8.892719999999997
3811,3.0,data3,Personal well-being,E08000035,Leeds,98.72988,100.5333,104.8633,102.7513,94.49497,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,-4.234909999999999,-8.256330000000005
3825,3.0,data3,Personal well-being,E08000036,Wakefield,100.2026,103.2391,106.426,95.6801,91.56298,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber,-8.639620000000008,-4.11712
3839,3.0,data3,Personal well-being,E08000037,Gateshead,98.00508,102.8125,98.91598,96.17399,92.31833,,,,,,,,,,,,,,,,,,,,,,E12000001,North East,-5.6867500000000035,-3.8556600000000003
3853,3.0,data3,Personal well-being,E09000002,Barking and Dagenham,96.41817,94.06722,104.1517,101.7365,92.4249,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-3.9932700000000096,-9.311600000000013
3867,3.0,data3,Personal well-being,E09000003,Barnet,103.8017,98.02138,99.51542,93.66917,97.36693,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-6.43477,3.6977600000000024
3881,3.0,data3,Personal well-being,E09000004,Bexley,92.05728,94.90039,94.45678,97.37277,104.3705,,,,,,,,,,,,,,,,,,,,,,E12000007,London,12.313220000000001,6.997730000000004
3895,3.0,data3,Personal well-being,E09000005,Brent,97.2632,100.4386,107.2595,108.7461,105.1121,,,,,,,,,,,,,,,,,,,,,,E12000007,London,7.8489,-3.6340000000000003
3909,3.0,data3,Personal well-being,E09000006,Bromley,97.83082,92.05105,85.08211,95.66663,97.76394,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-0.06687999999999761,2.0973100000000073
3923,3.0,data3,Personal well-being,E09000007,Camden,85.17431,92.03956,79.82954,90.29399,78.81899,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-6.355320000000006,-11.474999999999994
3937,3.0,data3,Personal well-being,E09000008,Croydon,90.54019,101.9217,89.78647,104.0767,104.246,,,,,,,,,,,,,,,,,,,,,,E12000007,London,13.70581,0.16929999999999268
3951,3.0,data3,Personal well-being,E09000009,Ealing,98.07299,89.83306,99.57662,99.26492,97.22403,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-0.8489600000000053,-2.0408900000000045
3965,3.0,data3,Personal well-being,E09000010,Enfield,91.87937,90.27559,101.797,90.95451,86.3914,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-5.48796999999999,-4.563109999999995
3979,3.0,data3,Personal well-being,E09000011,Greenwich,80.95235,86.1077,93.77467,95.8374,93.51944,,,,,,,,,,,,,,,,,,,,,,E12000007,London,12.567090000000007,-2.3179599999999994
3993,3.0,data3,Personal well-being,E09000012,Hackney,91.21279,88.15114,96.71922,103.2609,95.40535,,,,,,,,,,,,,,,,,,,,,,E12000007,London,4.19256,-7.855550000000008
4007,3.0,data3,Personal well-being,E09000013,Hammersmith and Fulham,95.32785,92.38856,83.15728,99.49825,93.69862,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-1.6292299999999926,-5.799629999999993
4021,3.0,data3,Personal well-being,E09000014,Haringey,82.84924,93.89904,93.10432,89.47949,94.64768,,,,,,,,,,,,,,,,,,,,,,E12000007,London,11.79844,5.168189999999996
4035,3.0,data3,Personal well-being,E09000015,Harrow,99.49046,103.4627,109.3746,103.0754,88.5667,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-10.923760000000001,-14.508700000000005
4049,3.0,data3,Personal well-being,E09000016,Havering,103.3733,99.23087,97.9407,99.96924,101.9042,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-1.4690999999999974,1.9349600000000038
4063,3.0,data3,Personal well-being,E09000017,Hillingdon,91.39021,97.98202,98.35611,102.5788,100.2638,,,,,,,,,,,,,,,,,,,,,,E12000007,London,8.873590000000007,-2.3149999999999977
4077,3.0,data3,Personal well-being,E09000018,Hounslow,95.09384,114.7324,89.06445,107.748,96.55812,,,,,,,,,,,,,,,,,,,,,,E12000007,London,1.4642800000000022,-11.189880000000002
4091,3.0,data3,Personal well-being,E09000019,Islington,78.87904,84.82879,84.61707,89.43735,81.56637,,,,,,,,,,,,,,,,,,,,,,E12000007,London,2.687330000000003,-7.870979999999989
4105,3.0,data3,Personal well-being,E09000020,Kensington and Chelsea,101.8553,94.68832,76.46311,81.24766,79.13601,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-22.71929,-2.1116499999999974
4119,3.0,data3,Personal well-being,E09000021,Kingston upon Thames,101.9622,101.4299,96.57869,106.012,91.17331,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-10.788889999999995,-14.83869
4133,3.0,data3,Personal well-being,E09000022,Lambeth,84.92419,82.31401,88.26589,81.95744,87.66304,,,,,,,,,,,,,,,,,,,,,,E12000007,London,2.7388499999999993,5.70559999999999
4147,3.0,data3,Personal well-being,E09000023,Lewisham,84.93075,81.3749,88.39781,95.32586,88.52688,,,,,,,,,,,,,,,,,,,,,,E12000007,London,3.5961300000000023,-6.79898
4161,3.0,data3,Personal well-being,E09000024,Merton,95.40007,99.77341,99.39422,106.1919,107.3259,,,,,,,,,,,,,,,,,,,,,,E12000007,London,11.925830000000005,1.1340000000000003
4175,3.0,data3,Personal well-being,E09000025,Newham,106.5004,97.75241,92.30444,95.85128,95.64968,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-10.850719999999995,-0.2015999999999991
4189,3.0,data3,Personal well-being,E09000026,Redbridge,109.5872,98.78034,94.92326,95.62423,98.3134,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-11.273799999999994,2.6891700000000043
4203,3.0,data3,Personal well-being,E09000027,Richmond upon Thames,104.6376,100.8973,98.48714,97.04759,101.8239,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-2.8137000000000114,4.776309999999995
4217,3.0,data3,Personal well-being,E09000028,Southwark,90.72909,86.81788,87.7507,82.78795,88.88771,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-1.841380000000001,6.099760000000003
4231,3.0,data3,Personal well-being,E09000029,Sutton,89.33546,102.9179,111.044,112.7379,93.86793,,,,,,,,,,,,,,,,,,,,,,E12000007,London,4.5324700000000036,-18.869969999999995
4245,3.0,data3,Personal well-being,E09000030,Tower Hamlets,96.82788,98.74623,89.03351,105.8846,99.96166,,,,,,,,,,,,,,,,,,,,,,E12000007,London,3.1337800000000016,-5.922940000000011
4259,3.0,data3,Personal well-being,E09000031,Waltham Forest,98.28111,105.2645,101.8856,96.56702,85.30415,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-12.976959999999991,-11.262869999999992
4273,3.0,data3,Personal well-being,E09000032,Wandsworth,93.61547,98.92674,98.98685,96.77972,89.42293,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-4.192540000000008,-7.356790000000004
4287,3.0,data3,Personal well-being,E09000033,Westminster,92.50411,99.9787,96.28234,94.80386,84.22741,,,,,,,,,,,,,,,,,,,,,,E12000007,London,-8.276699999999991,-10.576449999999994
